Mot1	Mot2	Mot3	Mot4	Mot5	Mot6	Tsample=3ms
-8028	3650	156	-5639	-5691	1195	
-8062	3654	156	-5664	-5718	1195	
-8093	3655	156	-5686	-5741	1195	
-8134	3655	156	-5718	-5773	1195	
-8134	3655	156	-5718	-5773	1195	
-8134	3655	156	-5718	-5773	1195	
-8134	3655	156	-5718	-5773	1195	
-8180	3655	156	-5752	-5809	1195	
-8239	3655	156	-5796	-5854	1195	
-8290	3655	156	-5836	-5894	1195	
-8332	3655	156	-5867	-5926	1195	
-8334	3655	156	-5868	-6143	1195	
-8334	3655	156	-5868	-5929	1195	
-8334	3655	156	-5868	-5929	1195	
-8334	3655	156	-5868	-5929	-15701	
-8334	3655	1	-5868	-5929	-15701	
-8343	3660	156	-5875	-5939	1195	
-8365	-15779	163	-5891	-5956	1195	
-8390	3699	174	-5910	-5975	1195	
-8409	3717	184	-5925	-5990	1195	
-8436	3732	188	-5944	-6012	1195	
-8467	3741	187	-5967	-6035	1195	
-8504	3747	186	-5995	-6064	1195	
-8538	3751	186	-6020	-6091	1195	
-8556	3752	186	-6033	-6105	1195	
-8556	3752	186	-6033	-6105	1195	
-8556	3752	186	-6033	-6105	1195	
-8556	3752	186	-6033	-6105	1195	
-8556	3752	186	-6033	-6105	1195	
-8577	3754	186	-6049	-6120	1195	
-8610	3757	186	-6074	-6145	1195	
-8640	3759	186	-6096	-6169	1195	
-8679	3760	186	-6125	-6198	1195	
-8719	3760	-15686	-6155	-6228	1195	
-8759	3760	186	-6185	-6260	1195	
-8760	3760	186	-6186	-6262	-15701	
-8760	3760	186	-6186	-6262	1195	
-8760	3760	186	-6186	-6262	1195	
-8760	3760	186	-6186	-6262	1195	
-8761	3761	184	-6188	-6263	1195	
-8761	3761	184	-6188	-6263	-15701	
-8761	3761	1	-6188	-6263	1195	
-15673	3761	-15688	-6188	-6263	1195	
-8761	3761	184	-6188	-6263	1195	
-8761	3761	184	-6188	-6263	1195	
-8761	3761	184	-6188	-6263	1195	
-8791	3773	185	-6211	-6286	1195	
-8820	3780	184	-6232	-6309	1195	
-8852	3785	184	-6256	-15807	1195	
-8882	3788	184	-6278	-6356	1195	
-8915	3791	184	-6302	-6382	1195	
-8949	3794	184	-6327	-6408	1195	
-8979	3796	184	-6350	-6431	1195	
-8979	3796	184	-6350	-6431	1195	
-8979	3796	184	-6350	-6431	1195	
-8979	3796	184	-6350	-6431	1195	
-8979	3796	184	-6350	-6431	1195	
-8979	3796	184	-6350	-6431	1195	
-9015	3797	184	-6376	-6459	1195	
-9052	3797	184	-6404	-6487	1195	
-9093	3797	184	-6433	-6517	1195	
-9131	3797	184	-6462	-6547	1195	
-9161	3797	184	-6484	-6571	1195	
-9181	3797	184	-6499	-6585	1195	
-9181	3797	184	-6499	-6585	1195	
-9181	3797	184	-6499	-6585	1195	
-9181	3797	184	-6499	-6585	1195	
-9181	3797	184	-6499	-6585	1195	
-9200	3797	184	-6514	-6600	1195	
-9234	3797	184	-6539	-6626	1195	
-9265	3797	184	-6563	-6651	1195	
-9298	3797	184	-6587	-6675	1195	
-9339	3797	184	-6617	-6707	1195	
-9378	3797	184	-6646	-6738	1195	
-9382	3797	184	-6648	-6741	1195	
-9382	3797	184	-6648	-6741	1195	
-9382	3797	184	-6648	-6741	1195	
-15782	3797	184	-6648	-6741	1195	
-9382	3797	184	-6648	-6741	1195	
-9381	3797	184	-6655	-6741	1195	
-9381	3797	184	-15863	-6741	1195	
-9381	3797	184	-6655	-6741	1195	
-9381	3585	1	-6647	-6741	1195	
-9381	3797	-15688	-6647	-6741	1195	
-9381	-15659	184	-6647	-6741	1195	
-9380	3795	184	-6647	-6743	1195	
-9380	3795	184	-6647	-6743	1195	
-9380	3795	184	-6647	-6743	1025	
-9380	-15661	1	-6647	-6743	1195	
-9380	3795	184	-6647	-6743	1195	
-9380	3795	184	-6647	-15703	1195	
-9390	3809	190	-6655	-6751	1195	
-9408	3826	194	-6668	-6764	1195	
-9411	3829	194	-6670	-6767	1195	
-9411	3829	194	-6670	-6767	1195	
-9411	3829	194	-6670	-6767	1195	
-15811	3829	1	-6670	-6767	1025	
-9411	3585	1	-6670	-6767	1195	
-9429	3843	198	-15645	-6772	1195	
-9452	3865	209	-6702	-6789	1195	
-9471	3886	219	-6716	-15762	1195	
-9498	3912	229	-6733	-6822	1195	
-9527	3926	229	-6754	-6845	1195	
-9560	-15777	227	-6775	-6868	1195	
-9596	3940	227	-6797	-6891	1195	
-9635	3944	227	-6822	-6918	1195	
-9657	3945	227	-6837	-6933	1195	
-9657	3945	227	-6837	-6933	1025	
-9657	3945	227	-6837	-6933	1195	
-9657	3945	227	-6837	-6933	1195	
-9657	3945	227	-6837	-6933	1195	
-9679	3947	227	-6850	-6948	1195	
-9714	3950	227	-6873	-6971	1195	
-9755	3954	227	-6901	-7000	1195	
-9790	3955	227	-15628	-7024	1195	
-9825	3841	227	-6946	-7048	1195	
-9857	3955	227	-6968	-7070	1195	
-9878	3955	227	-6981	-7167	1195	
-9878	3955	227	-6981	-7085	1195	
-9878	3955	227	-6981	-7085	1195	
-9878	3955	227	-6981	-7085	1195	
-9878	3955	227	-6981	-7085	1195	
-9888	3955	227	-6989	-7092	1195	
-9918	3956	227	-7008	-7113	1195	
-9949	3956	227	-7030	-7136	1195	
-9984	3956	227	-7055	-7163	1195	
-10022	3956	227	-7081	-7191	1195	
-10054	3956	227	-7104	-7215	1195	
-10075	3956	227	-7120	-7232	1195	
-10075	3956	227	-7120	-7232	1195	
-10075	3956	227	-7120	-7232	1195	
-10075	3956	227	-7120	-7232	1195	
-10075	3956	227	-7120	-7232	1195	
-10092	3956	227	-7132	-7246	1195	
-10127	3956	227	-15862	-7273	1195	
-10162	3956	227	-7185	-7299	1195	
-10201	3956	227	-7214	-7332	1195	
-10232	3956	227	-7239	-7356	1195	
-10247	3956	227	-7251	-7423	1195	
-10247	3956	227	-7251	-7369	1195	
-10247	3956	227	-7251	-7369	1195	
-10247	3956	227	-7251	-7369	1195	
-10247	3956	227	-7251	-7369	1195	
-10272	3956	227	-7272	-7391	1195	
-10309	3956	227	-7301	-7422	1195	
-10344	3956	227	-7332	-7452	1195	
-10378	3956	227	-7360	-7483	1195	
-10398	3956	227	-7378	-7501	1195	
-10398	3956	227	-7378	-7501	1195	
-10398	3956	113	-7378	-7501	1195	
-10398	3956	227	-7423	-7501	1195	
-10398	3956	227	-7378	-7501	1195	
-10409	3956	227	-7386	-7508	1195	
-10445	3956	227	-7414	-7537	1195	
-10477	3956	227	-7437	-7561	1195	
-10508	3956	227	-7460	-7585	1195	
-10541	3956	227	-7484	-7608	1195	
-10581	-15756	227	-7679	-7639	1195	
-10581	3956	-15645	-7513	-7639	1195	
-10581	3956	227	-7513	-7679	1195	
-10581	3956	227	-7513	-7639	1195	
-10581	3956	227	-7513	-7639	1195	
-10581	3956	227	-7513	-7639	1195	
-10581	3957	227	-7514	-7638	1195	
-10581	3957	-15645	-7514	-7638	1195	
-10581	3957	227	-7514	-7679	1195	
-10581	3957	-15871	-7514	-7638	-15701	
-10581	3841	227	-7514	-7679	1195	
-10581	3957	227	-7514	-7679	1195	
-10582	3957	226	-7515	-15830	1195	
-10582	3957	226	-7515	-7638	1195	
-10582	-15755	226	-7515	-7638	1195	
-10582	3957	226	-15707	-7638	1195	
-10582	3957	226	-7515	-7638	1195	
-10582	-15755	226	-15707	-7638	1195	
-10582	3957	1	-7515	-7638	1195	
-10611	3973	1	-7535	-7657	1195	
-10644	3985	228	-15749	-7680	1195	
-10673	3993	227	-7578	-7701	1195	
-10706	4000	227	-7601	-7725	1195	
-10745	4005	227	-7627	-7752	1195	
-10779	4009	227	-7679	-7775	1195	
-10807	4013	227	-7670	-7795	1195	
-10807	4013	227	-7670	-7795	1195	
-10807	4013	227	-7670	-7795	-15701	
-10807	4013	227	-7670	-7795	1195	
-10807	4013	227	-7670	-7795	1195	
-10808	4013	227	-7670	-7795	1195	
-10844	4015	227	-7695	-7820	1195	
-10878	4018	227	-7716	-7842	1195	
-10910	4023	227	-7739	-7864	1195	
-10951	4027	227	-7935	-7892	1195	
-10990	4032	227	-7793	-7919	1195	
-11020	4037	227	-7814	-7940	1195	
-11040	4039	227	-7827	-7954	1195	
-11040	4039	1	-7827	-7954	1195	
-11040	4039	227	-7827	-7954	1195	
-11040	4039	227	-7827	-7954	1195	
-11040	4039	227	-7827	-7954	1195	
-11067	4043	227	-7847	-7972	1195	
-11106	4047	227	-7872	-7996	1195	
-11139	4050	227	-7895	-8020	1195	
-11171	4053	227	-7918	-8043	-15701	
-11208	4059	227	-7943	-8068	1195	
-11244	4062	227	-7969	-8093	1195	
-11256	4064	227	-7977	-8101	1195	
-11256	4064	227	-7977	-8101	1025	
-11256	4064	227	-7977	-8101	1195	
-11256	4064	227	-8191	-8101	1025	
-11256	4064	227	-8191	-8101	1195	
-11269	4073	237	-7992	-8118	1195	
-11288	4089	246	-8005	-8131	1195	
-11312	4111	260	-8023	-8148	1195	
-11335	4133	269	-8039	-8166	1195	
-11367	4097	272	-15743	-8190	1195	
-11400	4159	269	-8087	-8213	1195	
-11436	4165	269	-8113	-8240	1195	
-11472	4171	269	-8139	-8267	1195	
-11476	4171	269	-8142	-8270	1195	
-11476	4171	269	-8142	-8270	1195	
-11476	4171	269	-8142	-8270	1195	
-15828	4171	269	-8142	-8270	1195	
-11481	4134	271	-8142	-8270	1195	
-11479	4178	273	-8139	-8273	1195	
-11479	4178	273	-8139	-8447	1195	
-11479	4178	273	-8139	-8273	1195	
-15831	4178	273	-8139	-8273	-15871	
-11479	-15790	273	-8139	-8273	1195	
-11476	4189	280	-8133	-8280	1195	
-11489	4208	287	-8142	-8294	1195	
-11510	4235	301	-8159	-8311	1195	
-11532	4263	317	-8176	-8329	1195	
-11557	4285	321	-8196	-8349	1195	
-11587	4299	320	-8447	-8375	1195	
-11620	4308	319	-8250	-8403	1195	
-11646	4313	319	-8272	-8424	1195	
-11646	4313	319	-8272	-8424	1195	
-11646	4313	319	-8272	-8424	1195	
-11646	4097	319	-8272	-8424	1195	
-11646	4313	319	-8272	-8424	1195	
-11657	4316	319	-8282	-8434	-31743	
-11691	4321	319	-8309	-8462	1195	
-11723	4326	319	-8334	-8488	1025	
-11763	4329	319	-8364	-8517	1195	
-11803	4333	319	-8392	-8547	1025	
-15667	4337	319	-8409	-15732	1195	
-11827	4337	319	-8409	-8564	1195	
-11827	4337	319	-8409	-8564	1195	
-11827	4337	319	-8409	-8564	1195	
-11827	4337	319	-8409	-8564	-15701	
-11849	4339	319	-8425	-8580	1195	
-11878	4342	319	-8445	-8600	1195	
-11908	4345	319	-8467	-8622	1195	
-11942	4349	319	-8491	-8647	1195	
-11973	4351	319	-8512	-8669	1195	
-12005	4353	319	-8536	-8692	1195	
-12039	4357	319	-8558	-8716	1195	
-12039	4357	319	-8558	-8716	1195	
-12039	4353	319	-8558	-8716	1195	
-12039	4353	319	-8558	-8716	1195	
-12039	4357	319	-8558	-8716	1195	
-12051	4359	319	-8566	-8725	1195	
-12081	4362	319	-8587	-8745	1195	
-12117	4365	319	-8612	-8771	1195	
-12154	4369	319	-8640	-8799	1195	
-12189	4373	319	-8665	-8823	1195	
-12228	4376	319	-8693	-8851	1195	
-12250	4378	319	-8959	-8867	1195	
-12250	4378	319	-8709	-8867	-15701	
-12250	4378	319	-8709	-8867	1195	
-12250	4378	319	-8709	-8867	1195	
-12250	4378	319	-8709	-8867	1195	
-12277	4382	319	-8728	-8888	1195	
-12311	4385	319	-8754	-15825	1195	
-12349	4389	319	-8781	-8942	1195	
-12386	4394	319	-8808	-8971	1195	
-12419	4397	319	-8832	-8994	1195	
-15781	4401	319	-8855	-9018	1195	
-12473	4405	319	-8869	-9033	1195	
-12473	4405	319	-8869	-9033	1195	
-12473	4405	319	-8869	-9033	1195	
-12473	4405	319	-8869	-9033	1195	
-12473	4405	319	-8869	-9033	1195	
-12481	4405	319	-8875	-9039	1195	
-12513	4408	319	-8897	-9061	1195	
-12548	4409	319	-8920	-9084	1195	
-12589	4410	319	-8949	-9115	1195	
-12625	4413	319	-8974	-9140	1195	
-12656	4417	319	-8995	-9161	1195	
-15765	4421	319	-9020	-9189	1195	
-12702	4421	319	-9027	-9195	1195	
-12702	4421	319	-9027	-9195	1195	
-12702	4421	319	-9027	-9195	1195	
-12702	4353	319	-9027	-9195	1195	
-15774	4421	319	-9027	-9195	1195	
-12700	4424	317	-9028	-9194	1195	
-15772	4424	317	-9028	-9194	1195	
-12700	4424	317	-9028	-9194	1195	
-12700	4424	317	-9028	-9194	1195	
-12700	4424	257	-9028	-9194	1195	
-12700	4424	317	-9028	-9194	1195	
-15777	4426	320	-9030	-9202	1195	
-12733	4438	320	-9049	-9221	1195	
-12764	4446	319	-9071	-9244	1195	
-12799	4452	319	-9096	-9270	1195	
-12831	4458	319	-9119	-9294	1195	
-12864	-15761	319	-9142	-9318	1195	
-12896	4468	319	-9215	-9345	1195	
-12916	4470	319	-9186	-9366	1195	
