Mot1	Mot2	Mot3	Mot4	Mot5	Mot6	Tsample=3ms
15614	221	-6008	3465	3267	1	
15635	221	-6008	3465	3267	1	
15653	221	-6008	3465	3267	1	
15677	221	-6008	3465	3267	1	
15694	221	-6008	3465	3267	1	
15712	221	-6008	3465	3267	1	
15731	-15651	-6008	3465	3267	1	
15753	221	-6008	3465	3267	1	
15771	221	-6008	3465	3267	1	
15791	221	-6008	3465	3267	1	
15813	221	-6008	3465	3267	1	
15835	221	-6008	3465	3267	1	
15858	221	-6008	3465	3267	1	
15880	221	-6008	3329	3267	1	
15901	221	-6008	3465	3267	1	
15920	221	-6008	3465	3267	1	
15940	221	-6008	3465	3267	1	
15959	221	-6008	3465	3267	1	
15979	221	-6008	3465	3267	1	
16000	221	-6008	3465	3267	1	
16022	221	-6008	3465	3267	1	
16041	221	-6008	3465	3267	1	
16060	221	-6008	3465	3267	1	
16081	221	-6008	3465	3267	1	
16099	221	-6008	3465	3267	1	
16118	221	-6008	3465	3267	1	
16138	221	-6008	3465	3267	1	
16159	221	-6008	3465	3267	1	
16177	221	-6008	3465	3267	1	
16196	221	-6008	3465	3267	1	
16217	221	-6008	3465	3267	1	
16239	221	-6008	3465	3267	1	
16259	221	-6008	3465	3267	1	
16281	-15651	-6008	3465	3267	1	
16303	221	-6008	3465	3267	1	
16323	221	-6008	3465	3267	1	
16343	221	-6008	3465	3267	1	
16360	221	-6008	3465	3267	1	
16382	221	-6008	3465	3267	1	
16403	221	-6008	3465	3267	1	
16422	-15651	-6008	3465	3267	1	
16445	221	-6008	3329	3267	1	
16465	221	-6008	3465	3267	1	
16485	221	-6008	3465	3267	1	
16504	221	-6008	3465	3267	1	
16526	221	-6008	3465	3267	1	
16547	221	-6008	3465	3267	1	
16569	221	-6008	3465	3267	1	
16589	221	-6008	3465	3267	1	
16607	221	-6008	3465	3267	1	
16629	221	-6008	3465	3267	1	
16647	221	-6008	3465	3267	1	
16669	221	-6008	3465	3267	1	
16687	221	-6008	3465	3267	1	
16708	221	-6008	3465	3267	1	
16727	221	-6008	3465	3267	1	
16750	221	-6008	3465	3267	1	
16773	221	-6008	3465	3267	1	
16793	221	-6008	3465	3267	1	
16814	221	-6008	3465	3267	1	
16831	221	-6008	3465	3267	1	
16853	221	-6008	3465	3267	1	
16873	221	-6008	3465	3267	1	
16895	221	-6008	3465	3267	1	
16914	221	-6008	3465	3267	1	
16933	221	-6008	3465	3267	1	
16952	221	-6008	3465	3267	1	
16970	221	-6008	3465	3267	1	
16988	221	-6008	3465	3267	1	
17010	221	-6008	3465	3267	1	
17035	221	-6008	3465	3267	1	
17052	221	-6008	3465	3267	1	
17075	221	-6008	3465	3267	1	
17097	221	-6008	3465	3267	1	
17115	221	-6008	3465	3267	1	
17135	221	-6008	3465	3267	1	
17155	221	-6008	3465	3267	1	
17179	221	-6008	3465	3267	1	
17201	221	-6008	3465	3267	1	
17219	221	-6008	3465	3267	1	
17241	221	-6008	3465	3267	1	
17259	221	-6008	3465	3267	1	
17275	221	-6008	3465	3267	1	
17297	221	-6008	3465	3267	1	
17320	221	-6008	3465	3267	1	
17342	221	-6008	3465	3267	1	
17363	221	-6008	3465	3267	1	
17385	221	-6008	3465	3267	1	
17404	221	-6008	3465	3267	1	
17423	221	-6008	3465	3267	1	
17443	221	-6008	3465	3267	1	
17462	221	-6008	3465	3267	1	
17481	221	-6008	3465	3267	1	
17502	221	-6008	3465	3267	1	
17523	221	-6008	3465	3267	1	
17545	221	-6008	3465	3267	1	
17562	221	-6008	3465	3267	1	
17579	221	-6008	3465	3267	1	
17600	221	-6008	3465	3267	1	
17623	221	-6008	3465	3267	1	
17645	221	-6008	3465	3267	1	
17663	221	-6008	3465	3267	1	
17684	221	-6008	3465	3267	1	
17701	221	-6008	3465	3267	1	
17720	221	-6008	3465	3267	1	
17738	221	-6008	3465	3267	1	
17755	221	-6008	3465	3267	1	
17779	221	-6008	3465	3267	1	
17799	221	-6008	3465	3267	1	
17823	221	-6008	3465	3267	1	
17841	221	-6008	3465	3267	1	
17860	221	-6008	3465	3267	1	
17878	221	-6008	3465	3267	1	
17897	221	-6008	3465	3267	1	
17919	221	-6008	3465	3267	1	
17941	1	-6008	3465	3267	1	
17962	221	-6008	3465	3267	1	
17984	221	-6008	3465	3267	1	
18006	221	-6008	3465	3267	1	
18025	221	-6008	3465	3267	1	
18044	221	-6008	3465	3267	1	
18062	221	-6008	3465	3267	1	
18080	221	-6008	3465	3267	1	
18101	221	-6008	3329	3267	1	
18125	221	-6008	3465	3267	1	
18143	221	-6008	3465	3267	1	
18160	221	-6008	3465	3267	1	
18179	221	-6008	3465	3267	1	
18198	221	-6008	3465	3267	1	
18217	221	-6008	3465	3267	1	
18241	221	-6008	3465	3267	1	
18263	221	-6008	3465	3267	1	
18282	221	-6008	3465	3267	1	
18299	221	-6008	3465	3267	1	
18317	221	-6008	3465	3267	1	
18338	221	-6008	3465	3267	1	
18359	221	-6008	3465	3267	1	
18383	221	-6008	3465	3267	1	
18403	221	-6008	3465	3267	1	
18425	221	-6008	3465	3267	1	
18447	221	-6008	3465	3267	1	
18467	221	-6008	3465	3267	1	
18487	221	-6008	3465	3267	1	
18508	221	-6008	3465	3267	1	
18526	221	-6008	3465	3267	1	
18549	221	-6008	3465	3267	1	
18570	221	-6008	3465	3267	1	
18593	221	-6008	3465	3267	1	
18615	221	-6008	3465	3267	1	
18636	221	-6008	3465	3267	1	
18657	221	-6008	3465	3267	1	
18679	221	-6008	3465	3267	1	
18703	221	-6008	3465	3267	1	
18726	221	-6008	3465	3267	1	
18745	221	-6008	3465	3267	1	
18766	221	-6008	3465	3267	1	
18783	221	-6008	3465	3267	1	
18805	221	-6008	3465	3267	1	
18825	221	-6008	3465	3267	1	
18844	221	-6008	3465	3267	1	
18863	221	-6008	3465	3267	1	
18885	221	-6008	3465	3267	1	
18903	221	-6008	3465	3267	1	
18922	221	-6008	3465	3267	1	
18942	221	-6008	3465	3267	1	
18959	221	-6008	3465	3267	1	
18976	221	-6008	3465	3267	1	
18998	221	-6008	3465	3267	1	
19017	221	-6008	3465	3267	1	
19038	221	-6008	3465	3267	1	
19056	-15651	-6008	3465	3267	1	
19075	221	-6008	3465	3267	1	
19096	221	-6008	3465	3267	1	
19115	221	-6008	3465	3267	1	
19138	221	-6008	3465	3267	1	
19162	221	-6008	3465	3267	1	
19184	221	-6008	3465	3267	1	
19207	221	-6008	3465	3267	1	
19224	221	-6008	3465	3267	1	
19239	221	-6008	3465	3267	1	
19259	221	-6008	3465	3267	1	
19281	221	-6008	3465	3267	1	
19302	221	-6008	3465	3267	1	
19325	221	-6008	3465	3267	1	
19344	221	-6008	3465	3267	1	
19365	-15651	-6008	3465	3267	1	
19382	221	-6008	3465	3267	1	
19404	221	-6008	3465	3267	1	
19421	221	-6008	3465	3267	1	
19441	221	-6008	3465	3267	1	
19464	221	-6008	3465	3267	1	
19486	221	-6008	3465	3267	1	
19509	221	-6008	3465	3267	1	
19528	221	-6008	3465	3267	1	
19549	221	-6008	3465	3267	1	
19571	221	-6008	3465	3267	1	
19593	221	-6008	3465	3267	1	
19617	221	-6008	3465	3267	1	
19641	221	-6008	3465	3267	1	
19658	221	-6008	3465	3267	1	
19676	221	-6008	3465	3267	1	
19697	221	-6008	3465	3267	1	
19714	221	-6008	3465	3267	1	
19737	221	-6008	3465	3267	1	
19761	221	-6008	3465	3267	1	
19781	221	-6008	3465	3267	1	
19801	221	-6008	3465	3267	1	
19821	221	-6008	3465	3267	1	
19841	221	-6008	3465	3267	1	
19862	221	-6008	3465	3267	1	
19879	221	-6008	3465	3267	1	
19902	221	-6008	3465	3267	1	
19924	221	-6008	3465	3267	1	
19945	221	-6008	3465	3267	1	
19965	221	-6008	3465	3267	1	
19982	221	-6008	3465	3267	1	
20003	221	-6008	3465	3267	1	
20025	221	-6008	3465	3267	1	
20045	221	-6008	3465	3267	1	
20067	221	-6008	3465	3267	1	
20087	221	-6008	3465	3267	1	
20108	221	-6008	3465	3267	1	
20127	221	-6008	3465	3267	1	
