Mot1	Mot2	Mot3	Mot4	Mot5	Mot6	Tsample=3ms
-9622	2996	-1	-6570	-6416	2616	
-9638	2817	-1	-6582	-6428	2616	
-9656	2996	-1	-6594	-6440	2616	
-9675	2996	-1	-6608	-6454	2616	
-9695	2996	-1	-6621	-6467	2616	
-9712	2996	-1	-6632	-6478	2616	
-9733	2996	-1	-6646	-6492	2616	
-15643	2996	-1	-6661	-6507	2616	
-9773	2996	-1	-6674	-6521	2616	
-9792	2996	-1	-6911	-6535	2616	
-9809	2996	-1	-6700	-6548	2616	
-9827	2996	-1	-6711	-6560	2616	
-9849	2996	-1	-6726	-6572	2616	
-9870	2996	-1	-6741	-6588	2616	
-9891	2996	-1	-6756	-6603	2616	
-9910	2996	-1	-6769	-6618	2616	
-9933	2996	-1	-6785	-6634	2616	
-9950	2996	-1	-6795	-6648	2616	
-9967	2996	-1	-6808	-15621	2616	
-9987	2996	-1	-6822	-6675	2616	
-10002	2996	-1	-6832	-6688	2616	
-10025	2996	-1	-6847	-6704	-15816	
-10047	2996	-1	-6863	-6720	2616	
-10069	2996	-1	-6877	-6735	2616	
-10092	2996	-1	-6893	-6752	2616	
-10112	2996	-1	-6907	-6766	2616	
-10129	2996	-1	-6919	-6778	2616	
-10147	2996	-1	-6931	-6790	2616	
-10164	2996	-1	-6943	-6802	2616	
-10182	2996	-1	-6953	-6814	2616	
-10203	2996	-1	-6965	-15787	2616	
-10224	2996	-1	-6980	-6842	2616	
-10243	2996	-1	-6993	-6856	2616	
-10266	2996	-1	-7009	-6872	-15816	
-10285	2996	-1	-7023	-6886	2616	
-10303	2996	-1	-7035	-6898	2616	
-10325	2996	-1	-15754	-6914	2616	
-10346	2996	-1	-7066	-6931	2616	
-10365	2996	-1	-7079	-6945	2616	
-10387	2996	-1	-15799	-6961	2616	
-10408	2996	-1	-15814	-6976	2616	
-10430	2996	-1	-7125	-6992	2616	
-10451	2996	-1	-7141	-7008	2616	
-10472	2996	-1	-7156	-7024	2616	
-10493	2996	-1	-7171	-7038	2616	
-10514	2817	-1	-7185	-7053	2616	
-10534	2996	-1	-7199	-7068	2561	
-10557	2996	-1	-7215	-7085	2616	
-10576	2996	-1	-7228	-7099	2616	
-10593	2996	-1	-7240	-7112	2616	
-10616	2996	-1	-7255	-7126	2616	
-10635	2996	-1	-7269	-7140	2616	
-10657	2996	-1	-7284	-7154	2616	
-10677	2996	-1	-7298	-7170	2616	
-10701	2996	-1	-7315	-7187	2616	
-10718	2996	-15617	-7326	-7202	2616	
-10741	2996	-1	-7340	-7216	2616	
-10763	2996	-1	-7353	-7232	2616	
-10785	2996	-1	-7369	-7248	2616	
-10806	2996	-1	-7384	-7263	2616	
-10825	2996	-1	-7397	-7276	2616	
-10848	2996	-1	-7413	-7292	2616	
-10869	2996	-1	-7428	-15756	2616	
-10887	2996	-1	-7442	-7323	2616	
-10905	2996	-1	-7454	-7336	2616	
-10923	2996	-1	-7467	-7348	2616	
-10944	2996	-1	-7481	-7363	2616	
-10962	2996	-255	-7493	-7423	2616	
-10981	2996	-1	-7506	-7390	2616	
-11001	2996	-1	-7520	-7405	2616	
-11020	2996	-1	-7533	-7419	2616	
-11039	2996	-1	-7546	-7432	2616	
-11057	2996	-1	-7559	-7444	2616	
-11074	2996	-1	-7571	-7456	2616	
-11093	2996	-1	-7583	-7470	2616	
-11115	2996	-1	-7599	-7486	2616	
-11135	2996	-1	-7613	-7501	2616	
-15763	2996	-1	-7627	-7515	2616	
-11178	2996	-1	-7643	-7532	2616	
-11202	2996	-1	-7659	-7550	2616	
-11219	2996	-1	-7671	-7564	2616	
-11241	2996	-1	-7687	-7580	2616	
-11261	2996	-1	-7700	-7594	2616	
-11278	2996	-1	-7712	-7606	2616	
-11297	2996	-1	-7726	-7620	2616	
-11318	2996	-1	-7741	-7636	2616	
-11342	2996	-1	-7756	-7654	2616	
-11361	2996	-1	-7769	-7668	2616	
-11379	2996	-1	-7782	-7680	2616	
-11394	2817	-1	-7795	-7693	2616	
-11414	2996	-1	-7809	-7708	2616	
-11431	2996	-1	-7821	-7721	2561	
-11454	2996	-1	-7837	-7737	2561	
-11472	2996	-1	-7851	-7750	2616	
-11496	2996	-255	-7868	-7768	2616	
-11517	2996	-1	-7883	-7784	2616	
-11540	2996	-1	-7899	-7800	2616	
-11557	2996	-1	-7912	-7813	2616	
-11576	2996	-1	-7924	-7827	2616	
-11594	2996	-1	-7938	-7840	2616	
-11614	2996	-1	-7952	-7855	2616	
-11633	2996	-1	-7965	-7869	2561	
-11650	2996	-1	-7979	-7884	2616	
-11673	2996	-1	-7995	-7901	2616	
-11692	2996	-1	-8008	-7915	2616	
-11709	2996	-1	-8021	-7928	2616	
-11731	2996	-1	-8036	-7944	2616	
-11752	2996	-1	-8050	-7960	2616	
-11775	2996	-1	-8065	-7978	2616	
-11797	2996	-1	-8080	-7994	2616	
-11818	2996	-1	-8095	-8010	2616	
-11839	2996	-1	-8111	-8028	2616	
-11857	2996	-1	-8126	-8044	2616	
-11877	2996	-1	-8139	-8058	2616	
-11895	2996	-1	-8152	-8071	2616	
-11913	2817	-1	-15844	-8084	2616	
-11932	2996	-1	-8178	-8099	2616	
-11953	2996	-1	-8193	-8115	2616	
-11973	2996	-1	-8205	-8128	2616	
-11996	2996	-1	-8221	-8146	2616	
-12015	2996	-1	-8235	-8159	2616	
-12032	2996	-1	-8247	-8172	2616	
-12052	2996	-1	-8261	-8187	2616	
-12071	2996	-1	-8275	-8202	2616	
-12093	2996	-1	-8291	-8220	2616	
-12117	2996	-1	-8308	-8236	2616	
-12137	2996	-1	-8321	-8250	2616	
-12158	2996	-1	-8337	-8266	2616	
-12176	2996	-1	-8350	-8280	2616	
-12194	-15692	-1	-8362	-8293	2616	
-12215	2996	-1	-8378	-8309	2616	
-12237	2996	-1	-8393	-8326	2616	
-12260	2996	-1	-8409	-8343	2616	
-12283	2996	-1	-8425	-8361	2616	
-12301	2996	-1	-8437	-8376	2616	
-12323	2996	-255	-8452	-8392	2616	
-12343	2996	-1	-8466	-8407	2616	
-12363	2996	-1	-8480	-8422	2616	
-12380	-15692	-1	-8493	-8436	2616	
-12398	2996	-1	-8505	-8450	2616	
-12416	2996	-1	-8518	-8464	-15816	
-12439	2996	-1	-8534	-8481	2616	
-12459	2996	-1	-8549	-8497	2616	
-12478	2996	-1	-8562	-8511	2616	
-12497	2996	-255	-8576	-8526	2616	
-12519	2996	-1	-15760	-8543	2616	
-12541	2996	-1	-8607	-8559	2616	
-12563	2996	-1	-8623	-8576	2616	
-12582	2996	-1	-8637	-8591	2616	
-12604	2996	-1	-8654	-8608	2616	
-12627	2996	-1	-8669	-8623	2616	
-12647	2996	-1	-8683	-8636	2616	
-12666	2996	-1	-8698	-8652	2616	
-12689	2996	-1	-8713	-8669	2616	
-12708	2996	-1	-8727	-8684	2616	
-12730	2996	-1	-8743	-8701	2616	
-12749	2996	-1	-8757	-8715	2616	
-12768	2996	-1	-8770	-8730	2616	
-12789	2996	-1	-8959	-8746	2616	
-12807	2996	-1	-8799	-8761	2616	
-12825	2996	-1	-8811	-8774	-15816	
-12842	2996	-1	-8823	-8787	2616	
-12861	2996	-1	-8837	-15714	2616	
-12881	-15692	-1	-8851	-8818	2616	
-12900	2996	-255	-8864	-8833	2616	
-12921	2996	-1	-8880	-8850	2616	
-12940	2996	-1	-8894	-8864	2616	
-12961	2996	-1	-8907	-8879	2616	
-12978	2996	-1	-15832	-8893	2616	
-13000	2996	-1	-8935	-8910	2616	
-13021	2996	-1	-8951	-8928	2616	
-13041	2996	-1	-9215	-8942	2616	
-13060	2996	-1	-8978	-8956	2616	
-13083	-15692	-1	-8995	-8975	2616	
-13105	2996	-1	-9010	-8992	2616	
-13127	2817	-1	-9024	-9010	2616	
-13147	2996	-1	-9038	-9024	2616	
-13165	2996	-1	-9050	-9037	2616	
-13185	2996	-1	-9065	-9052	2616	
-13204	2996	-1	-9078	-9068	2616	
-13227	2996	-1	-9095	-9086	2616	
-13246	2996	-1	-9109	-9100	2616	
-13267	2996	-1	-9124	-9116	2616	
-13288	2996	-1	-9137	-9132	2561	
-13308	2996	-1	-9151	-9148	2616	
-13328	2996	-1	-9165	-9164	2561	
-13349	2996	-1	-9181	-15835	2616	
-13365	2996	-1	-9191	-15846	2616	
-13387	2996	-1	-9208	-9208	2616	
-13407	2996	-1	-9222	-9224	2616	
-13431	2996	-1	-9239	-9242	2616	
-13449	2996	-1	-9252	-9256	2616	
-13471	2996	-1	-9268	-9272	2616	
-13490	2996	-1	-9281	-9287	2616	
-13507	2996	-1	-9294	-9302	2616	
-15829	2996	-1	-9307	-9313	2616	
-13547	2996	-1	-9324	-9331	2616	
-13567	2996	-1	-9338	-9345	2616	
-13589	2996	-1	-9355	-9363	2616	
-13613	2996	-1	-9373	-9382	2616	
-13645	2996	-1	-9396	-9407	2616	
-13672	2996	-1	-9415	-9426	2616	
-13698	2996	-1	-9435	-9448	2616	
-13727	2996	-1	-9455	-9472	2616	
-13755	2996	-1	-9477	-9493	2616	
-13786	2996	-1	-9499	-9516	2616	
-13809	2996	-1	-9517	-9534	2616	
-13829	2996	-1	-9531	-9550	2616	
-13848	2996	-1	-9546	-15708	2616	
-13865	2996	-1	-9559	-9579	2616	
-13888	2996	-1	-9573	-9595	2616	
-13910	2996	-1	-9589	-9610	2616	
-13933	2996	-1	-9606	-9628	2616	
-13957	2996	-1	-9624	-9646	2616	
-13977	2817	-1	-9636	-9660	2616	
-13999	2996	-1	-9651	-9676	2616	
-14021	2996	-1	-9667	-9694	2616	
-14038	2996	-1	-9679	-9707	2616	
-14061	2996	-1	-9695	-9724	2616	
-14084	2996	-1	-9712	-9983	2616	
-14107	2996	-1	-9729	-9758	2616	
-14130	2996	-1	-9745	-9776	2616	
-14152	2996	-1	-9761	-9793	2616	
-14171	2996	-1	-9983	-9807	2616	
-14189	2996	-1	-9787	-9820	2616	
-14207	2996	-1	-9798	-9833	2616	
-14228	2996	-1	-9813	-9849	2616	
-14248	2996	-1	-9827	-9864	2616	
-14265	2996	-1	-9840	-9878	2616	
-14285	2996	-1	-9854	-9892	2616	
-14305	2996	-1	-9869	-9906	2616	
-14326	2817	-1	-9884	-9922	-15816	
-14344	2996	-255	-9983	-9936	2616	
-14363	2996	-1	-9911	-9951	2616	
-14384	2996	-1	-9926	-9966	2616	
-14405	2996	-1	-9983	-9982	2616	
-14428	2996	-1	-9983	-9998	2616	
-14448	2996	-1	-9973	-10013	2561	
-14465	2996	-1	-9987	-10028	2616	
-14487	2996	-1	-10003	-10044	2616	
-14504	2996	-1	-10016	-10055	2616	
-14525	2996	-1	-10032	-10071	2616	
-14546	2996	-1	-10047	-10087	2616	
-14567	2996	-1	-10062	-10103	2616	
-14590	2996	-1	-10079	-10118	2616	
-14613	2996	-1	-10096	-10135	2616	
-14635	2996	-1	-10111	-10151	2616	
-14653	2996	-1	-10124	-10165	2616	
-14670	2996	-1	-10137	-10178	2616	
-14689	2996	-1	-10150	-10192	2616	
-14711	2996	-1	-10166	-10207	2616	
-14731	2996	-1	-10182	-10223	2616	
-14749	2996	-1	-10195	-10236	2616	
-14767	2996	-1	-10208	-10250	2616	
-14785	2996	-1	-10221	-10263	2616	
-14804	2996	-1	-10235	-10278	2616	
-14822	2996	-1	-10247	-10290	2616	
-14841	2996	-15617	-10261	-10303	2561	
-14862	2996	-1	-10276	-10318	2616	
-14887	2996	-1	-10293	-10337	2616	
-14907	2996	-1	-10308	-10352	2616	
-14928	2996	-1	-10322	-10368	2616	
-14948	2996	-1	-10336	-10381	2616	
-14967	2996	-1	-10350	-10395	2616	
-14989	2996	-1	-10365	-10411	2616	
-15010	2996	-1	-10380	-10426	2616	
-15031	2996	-1	-10396	-10442	2616	
-15049	2996	-1	-10409	-10455	2616	
-15070	2996	-1	-10425	-10470	2616	
-15090	2996	-1	-10439	-10486	2616	
-15113	2996	-1	-15830	-15622	2616	
-15129	2996	-1	-10467	-10514	2616	
-15151	2996	-1	-10482	-10529	2616	
-15173	2996	-1	-10498	-10545	2616	
-15192	2996	-1	-10511	-10559	2616	
-15210	-15692	-1	-10524	-10572	2616	
-15230	2996	-1	-10537	-10588	2616	
-15248	2817	-1	-10550	-10601	2616	
-15267	2996	-1	-10561	-10615	2616	
-15285	2996	-1	-10574	-10628	2561	
-15302	2996	-1	-10586	-10640	2616	
-15324	2996	-15617	-10602	-10657	2616	
-15342	2996	-1	-10613	-10669	2616	
-15362	2996	-1	-10627	-10683	2616	
-15640	2996	-1	-10641	-10698	2616	
-15401	2996	-1	-10652	-10712	2616	
-15423	2996	-1	-10667	-10728	2616	
-15445	2996	-1	-10683	-10743	2616	
-15462	-15692	-1	-10695	-10756	2616	
-15480	2996	-1	-10707	-10767	2616	
-15503	2996	-1	-10724	-10783	2616	
-15527	2996	-1	-10741	-10800	-15816	
-15547	2996	-1	-10755	-11007	2616	
-15570	2996	-1	-10771	-10831	2616	
-15588	2996	-1	-10781	-10843	2616	
-15607	2996	-1	-10796	-10856	-15816	
-15626	2996	-1	-10809	-10868	2616	
-15646	2996	-1	-10823	-10882	2616	
-15665	2996	-1	-10837	-10896	2616	
-15685	2996	-1	-10850	-10909	2616	
-15702	2996	-1	-10863	-10922	2616	
-15722	2996	-1	-10877	-10935	2616	
-15741	2996	-1	-10892	-10950	2616	
-15759	2996	-1	-10905	-10964	2616	
-15776	2996	-255	-10917	-11007	2616	
-15798	2996	-1	-10933	-10992	2616	
-15821	2996	-1	-11007	-11008	2616	
-15845	2996	-1	-10966	-11025	2616	
-15863	2996	-1	-10980	-11038	2616	
-15882	2996	-1	-10993	-11052	2616	
-15904	2996	-1	-11009	-11068	2616	
-15666	2996	-1	-11021	-11080	2616	
-15941	2996	-1	-11036	-11094	2616	
-15959	2996	-1	-11048	-11106	2616	
-15977	2996	-1	-11061	-11119	2616	
-15998	2996	-1	-11076	-11134	2616	
-16018	2996	-1	-11089	-11148	2616	
-16039	2996	-1	-11105	-11163	2616	
-16062	2996	-1	-11120	-11178	2616	
-16079	2996	-1	-11133	-11190	2616	
-16100	2996	-1	-11148	-11204	2616	
-16123	2996	-1	-11163	-11220	2616	
-16141	2996	-1	-11176	-11232	2616	
-16161	2996	-1	-11191	-11247	2616	
-16181	2996	-1	-11205	-5629	2616	
-16201	2996	-1	-11217	-11274	2616	
-16222	2996	-1	-11233	-11519	2616	
-16242	2996	-1	-11247	-11304	2616	
-16259	2996	-1	-11262	-11318	2616	
-16277	2996	-1	-11274	-11330	2616	
-16296	2996	-255	-11288	-11344	2616	
-16321	2996	-1	-11306	-11361	2616	
-16344	2817	-1	-11519	-11377	2616	
-16363	2996	-1	-11336	-11391	2616	
-16383	2996	-1	-11351	-11405	2616	
-16404	2996	-1	-11366	-11420	2616	
-16426	2996	-1	-11379	-11435	2616	
-16445	2996	-1	-11394	-11451	2616	
-16469	2996	-1	-11410	-11465	2616	
-16489	2996	-1	-11422	-11479	2616	
-16511	2996	-1	-11438	-11494	2616	
-16530	2996	-1	-15803	-11507	2616	
-16552	2996	-1	-11466	-11522	2616	
-16569	-15692	-1	-11478	-11534	2616	
-16589	2996	-1	-11492	-11547	2616	
-16607	2996	-1	-11505	-11559	2616	
-16627	2996	-1	-15871	-11573	2616	
-16651	2996	-1	-11536	-11590	2616	
-16672	2996	-1	-11551	-11605	2616	
-16693	2996	-1	-11566	-11620	2616	
-16713	-15692	-1	-11582	-11635	2616	
-16732	2996	-255	-11595	-11647	2616	
-16753	2996	-1	-11611	-11662	2616	
-16773	2996	-1	-11626	-11677	2616	
-16795	2996	-1	-11642	-11693	2616	
-16818	2996	-1	-11659	-11710	2616	
-16839	2996	-1	-11674	-11724	2616	
-16859	2996	-1	-11688	-11775	2616	
-16877	2996	-1	-11701	-11752	2616	
-16892	2996	-1	-11713	-11764	-15816	
-16913	2996	-1	-11728	-11780	2616	
-16935	2996	-1	-11743	-11794	2616	
-16953	2996	-1	-11757	-11807	2616	
-16972	2996	-1	-11772	-11822	2616	
-16991	2996	-1	-11785	-11836	2616	
-17013	2996	-1	-11800	-11852	2616	
-17035	2996	-1	-11816	-11868	2616	
-17052	2996	-1	-11828	-11879	2616	
-17070	-15692	-1	-11840	-11892	2616	
-17090	2996	-255	-11855	-11906	2616	
-17113	2996	-1	-11871	-11923	2616	
-17133	2817	-1	-11887	-11939	2616	
-17153	2996	-1	-11902	-11954	2616	
-15636	2996	-1	-11916	-11968	2616	
-17189	2996	-1	-11928	-11980	2616	
-17209	2996	-1	-11943	-11996	2616	
-17231	2996	-1	-11958	-12012	2616	
-17248	2996	-1	-11971	-12025	2616	
-17271	2996	-255	-11987	-12040	2616	
-17295	2996	-1	-12003	-12056	2616	
-17318	2996	-1	-12019	-12073	2616	
-17340	2996	-1	-12035	-12089	2616	
-15825	2996	-1	-12050	-15688	-15816	
-17383	2996	-1	-12063	-12119	2616	
-17400	2996	-1	-12075	-12130	2616	
-17421	2996	-15617	-12089	-12144	2616	
-17440	2996	-1	-15687	-12158	2616	
-17460	2996	-1	-12117	-12172	2616	
-15685	2996	-1	-12128	-12186	2616	
-17495	2996	-1	-12139	-12196	2616	
-17517	2996	-1	-12156	-12210	2616	
-17534	2996	-1	-12168	-12222	2616	
-17552	2996	-1	-12180	-12234	2616	
-17569	2996	-1	-12193	-12247	2616	
-17593	2996	-1	-12210	-12265	2616	
-17611	2996	-1	-12221	-12276	2616	
-17633	2996	-1	-12237	-12292	2616	
-17650	2996	-1	-12249	-12304	2616	
-17668	2996	-1	-12261	-12316	2616	
-17687	2996	-1	-12275	-12331	2616	
-17705	2996	-1	-12287	-12344	2616	
-17727	2996	-1	-12303	-12358	2616	
-17750	2996	-1	-12319	-12374	2616	
-17771	2996	-1	-12334	-12390	2616	
-17791	2996	-1	-12348	-12404	2616	
-17809	2996	-15617	-12360	-12416	2616	
-17826	2996	-1	-12373	-12428	2616	
-17845	2996	-1	-12386	-12441	2616	
-17867	2996	-1	-12401	-12456	2616	
-17887	2996	-1	-12414	-12469	2616	
-17906	2996	-1	-12427	-12483	2616	
-17925	2996	-1	-12441	-12496	2561	
-17942	2996	-1	-12453	-12543	2616	
-17960	2817	-1	-12467	-12519	2616	
-17982	2996	-1	-12482	-12534	2616	
-18001	2996	-1	-12494	-12548	2616	
-18020	2996	-15617	-12507	-12562	2616	
-18043	2996	-1	-12523	-12578	2616	
-18065	2996	-1	-12539	-12593	2616	
-18089	2996	-1	-12556	-12610	2616	
-18107	2996	-1	-12569	-12622	2616	
-18128	2996	-1	-12583	-12637	2616	
-18147	2996	-1	-12598	-12651	2616	
-18169	2996	-1	-12612	-12666	2616	
-18188	2996	-1	-12626	-12680	2616	
-18208	2996	-1	-12640	-12694	2616	
-18227	2996	-1	-12653	-12708	2616	
-18250	2996	-1	-15742	-12725	2616	
-18269	2996	-255	-12686	-12742	2616	
-18292	2996	-1	-12702	-12757	2616	
-18309	2996	-1	-12714	-12769	2616	
-18326	2996	-1	-12727	-12782	2616	
-18349	2996	-1	-12742	-12798	2616	
-18364	2996	-1	-12753	-12810	2616	
-18386	-15692	-1	-12769	-12826	2616	
-18410	2996	-1	-12786	-12842	2616	
-18433	2996	-1	-12803	-12858	2616	
-18455	2817	-1	-12819	-12875	2616	
-18472	2996	-1	-12831	-12887	2616	
-18491	2996	-1	-12845	-12901	2616	
-18507	2996	-1	-15674	-12913	2616	
-18529	2996	-1	-12873	-12928	2616	
-18553	2996	-1	-12891	-12946	2616	
-18573	2996	-15617	-12905	-15776	2616	
-18591	2996	-1	-12919	-12974	2616	
-18612	2996	-1	-12935	-12990	2616	
-18629	2996	-1	-12950	-13004	2616	
-18638	2996	-1	-12963	-13016	2616	
-18646	2996	-1	-12978	-13032	2616	
-18649	2996	-1	-12994	-13048	2616	
-18649	2996	-1	-13007	-13062	2616	
-18649	2996	-1	-13024	-13078	2616	
-18649	2996	-1	-13039	-13093	2616	
-18649	2996	-1	-13055	-13108	2616	
-18649	2996	-1	-13069	-13124	2616	
-18649	2996	-1	-13082	-13136	2616	
-18649	2996	-1	-13097	-13150	2616	
-18649	2996	-1	-13112	-13165	2616	
-18649	2996	-1	-13127	-13180	2616	
-18649	2996	-1	-13143	-13198	2616	
-18649	2996	-1	-13158	-13213	2616	
-18649	2996	-1	-13171	-13228	2616	
-18649	2996	-1	-13183	-13242	2616	
-18649	2996	-255	-13195	-13254	2616	
-18649	2996	-1	-13208	-13268	2616	
-18649	2996	-1	-13223	-13283	2616	
-18649	2996	-1	-13236	-13297	2616	
-18649	2996	-1	-13249	-13310	2616	
-18649	2996	-1	-13263	-13322	2616	
-18649	2996	-1	-13278	-13336	2616	
-18649	2996	-1	-13290	-13349	2616	
-18649	2996	-1	-13304	-13363	2616	
-18649	2996	-1	-13319	-13379	2616	
-18649	2996	-15617	-13336	-13395	2616	
-18649	2996	-1	-13351	-13410	2616	
-18649	2996	-1	-13362	-13422	2616	
-18649	2996	-1	-13377	-13437	2616	
-18649	2996	-1	-13389	-13450	2616	
-18649	2996	-1	-13404	-13464	2616	
-18649	2996	-1	-13416	-13476	2616	
-18649	2996	-1	-13427	-13490	2616	
-18649	2996	-1	-13443	-13505	2616	
-18649	2996	-1	-13458	-13521	2616	
-18649	2996	-1	-13472	-13536	2616	
-18649	-15692	-1	-13489	-13552	2616	
-18649	2996	-1	-13503	-13567	2616	
-18649	2996	-1	-13516	-13581	2616	
-18649	2996	-1	-13529	-13594	2616	
-18649	2996	-1	-13543	-13609	2616	
-18649	2996	-15617	-13557	-13624	2616	
-18649	2996	-1	-13570	-13637	2616	
-18649	2996	-1	-13584	-13651	2616	
-18649	2996	-1	-13600	-13668	2616	
-18649	2996	-1	-13613	-13682	2616	
-18649	2996	-1	-13628	-13698	2616	
-18649	2996	-1	-13640	-13710	2616	
-18649	2996	-1	-13652	-13722	2616	
-18649	2996	-1	-13664	-13735	2616	
-18649	2996	-1	-13679	-13751	2616	
-18649	2996	-1	-13694	-13767	2616	
-18649	2996	-1	-13708	-13782	2616	
-18649	2996	-1	-13723	-13796	2616	
-18649	2996	-1	-13735	-13809	2616	
-18649	2996	-1	-13749	-13824	2616	
-18649	2996	-1	-13763	-13840	2616	
-18649	-15692	-1	-13779	-14079	2616	
-18649	2996	-1	-13792	-13870	2616	
-18649	2996	-1	-13809	-13887	2616	
-18649	2996	-1	-13825	-13904	2616	
-18649	2817	-1	-13839	-13919	2616	
-18649	2996	-1	-13853	-13934	2616	
-18649	2996	-1	-13865	-13945	2616	
-18649	2996	-1	-13878	-13960	2616	
-18649	2996	-1	-13889	-13970	2616	
-18649	2996	-1	-13905	-13988	2616	
-18649	2996	-1	-13921	-14006	2616	
-18649	2996	-1	-13934	-14020	2616	
-18649	2996	-1	-13947	-14032	2616	
-18649	2996	-1	-13958	-14045	2616	
-18649	2996	-1	-13972	-14060	2616	
-18649	2996	-1	-13986	-14075	2616	
-18649	2996	-1	-14000	-14090	2616	
-18649	2996	-1	-14013	-14103	2616	
-18649	2996	-1	-14025	-14116	2616	
-18649	2996	-1	-14037	-14131	2616	
-18649	2996	-1	-14048	-14145	2616	
-18649	2996	-1	-14061	-14159	2616	
-18649	2996	-1	-14073	-14172	2616	
-18649	2996	-1	-14087	-14185	2616	
-18649	2996	-1	-14099	-14198	2616	
-18649	2996	-1	-14111	-14211	2616	
-18649	2996	-1	-14124	-14225	2616	
-18649	2996	-1	-14137	-14238	2616	
-18649	2996	-1	-14151	-14251	2616	
-18649	2996	-1	-14166	-14265	2616	
-18649	2996	-1	-14181	-14281	2616	
-18649	2996	-1	-14193	-14294	2616	
-18649	2996	-1	-14208	-14310	2616	
-18649	2996	-1	-14221	-14323	2616	
-18649	2996	-1	-14234	-14336	2616	
-18649	2996	-1	-14251	-14353	2616	
-18649	2996	-1	-14264	-14366	2616	
-18649	2996	-1	-14279	-14382	2616	
-18649	2996	-1	-14294	-14398	2616	
-18649	2817	-1	-14309	-14413	2616	
-18649	2996	-1	-14323	-14428	2616	
-18649	2996	-1	-14339	-14445	2561	
-18649	2996	-1	-14355	-14462	2616	
-18649	2996	-1	-14368	-14476	2616	
